,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
2015-01-13,17.0,35586.0,2903.0,13.0,26846.0,19.0,11734.0,39038.0,5784.0,31.0,17691.0,34757.0,6772.0,27396.0,57952.0,24207.0,13.0,30674.0,28201.0,3487.0,24588.0,35.0,2115.0,31952.0,6495.0,10.0,13.0,3225.0,17.0,21.0,163.0,3332.0,44.0,25.0,104.0,27.0,17.0,29556.0,19.0,12612.0,15661.0,4000.0,3456.0,27.0,0.0,3069.0,2738.0,50394.0,98.0,22.0,36.0,58652.0,34758.0,29.0,1199.0,11.0,24.0,102.0,2437.0,15476.0,2619.0,17.0,14.0,31742.0,12.0,2161.0,2984.0,13164.0,1694.0,29.0,25.0,3955.0,4.0,4857.0,5325.0,40.0,4278.0,7397.0,5560.0,5.0,5.0,7601.0,2228.0,17.0,13.0,6116.0,640.0,8.0,12.0,46.0,105.0,17.0,25.0,187.0,13.0,62.0,0.0,16.0,26.0,3532.0,89.0,3005.0,48.0,16.0,2912.0,6008.0,17.0,15.0,1874.0,7.0,9.0,12.0,27.0,5225.0,4980.0,10.0,19.0,20.0,23.0,17.0,6439.0,16.0,9.0,3771.0,508.0,1840.0,7.0,25.0,1204.0,8.0,2.0,328.0,10.0,5.0,7.0,22.0,8.0,11.0,17.0,6.0,18.0,25.0,2.0,14.0,12.0,1404.0,15.0,5.0,14.0,1213.0,12.0,33.0,54.0,11.0,923.0,1264.0,19.0,6.0,23.0,11.0,2.0,4.0,3.0,8.0,12.0,12.0,9.0,5.0,30.0,12.0,5.0,12.0,8.0,11.0,5.0,8.0,2.0,1.0,7.0,14.0,144.0,0.0,27.0,12.0,10.0,16.0,29.0
2015-01-20,24.0,27665.0,2682.0,13.0,22182.0,21.0,10865.0,31559.0,5518.0,27.0,16178.0,28972.0,6276.0,25123.0,53963.0,21682.0,14.0,23797.0,26545.0,3516.0,21712.0,31.0,1919.0,29586.0,6267.0,19.0,18.0,2858.0,22.0,28.0,196.0,2711.0,50.0,25.0,95.0,10.0,17.0,25017.0,28.0,12024.0,13499.0,3244.0,3118.0,25.0,16.0,2697.0,2220.0,45045.0,112.0,21.0,37.0,44814.0,30651.0,31.0,1051.0,14.0,48.0,45.0,914.0,14759.0,2087.0,9.0,7.0,28555.0,16.0,1787.0,2737.0,11828.0,1432.0,18.0,22.0,3561.0,6.0,3884.0,4779.0,35.0,3973.0,6934.0,5005.0,13.0,7.0,7052.0,1893.0,8.0,10.0,5436.0,540.0,23.0,11.0,40.0,48.0,8.0,15.0,143.0,34.0,55.0,3.0,11.0,23.0,3282.0,80.0,2757.0,60.0,9.0,2704.0,5686.0,7.0,8.0,1676.0,9.0,7.0,6.0,19.0,4838.0,4274.0,18.0,10.0,11.0,25.0,14.0,5629.0,12.0,5.0,3312.0,405.0,1470.0,3.0,12.0,1124.0,6.0,4.0,230.0,12.0,2.0,8.0,11.0,5.0,13.0,29.0,4.0,10.0,38.0,1.0,8.0,14.0,1290.0,8.0,7.0,19.0,1190.0,14.0,25.0,33.0,5.0,535.0,1198.0,6.0,8.0,9.0,10.0,6.0,4.0,1.0,3.0,4.0,9.0,7.0,5.0,50.0,9.0,4.0,5.0,8.0,9.0,3.0,2.0,2.0,0.0,3.0,4.0,72.0,0.0,66.0,12.0,7.0,21.0,60.0
2015-01-27,14.0,41715.0,2648.0,9.0,28746.0,10.0,10845.0,43791.0,5570.0,26.0,22435.0,40413.0,6089.0,31591.0,63516.0,26248.0,11.0,35502.0,31855.0,3483.0,26488.0,21.0,1965.0,35014.0,6267.0,21.0,18.0,2949.0,35.0,38.0,201.0,2610.0,40.0,23.0,95.0,14.0,25.0,34705.0,20.0,12037.0,17800.0,3159.0,3030.0,39.0,18.0,2674.0,2220.0,53818.0,75.0,42.0,49.0,61645.0,37971.0,32.0,1041.0,13.0,36.0,37.0,1200.0,14147.0,2106.0,9.0,9.0,34893.0,25.0,1680.0,2433.0,11646.0,1416.0,25.0,18.0,3414.0,12.0,3825.0,4363.0,38.0,4005.0,6537.0,4824.0,6.0,9.0,6844.0,1636.0,15.0,27.0,5197.0,501.0,10.0,14.0,71.0,33.0,22.0,20.0,64.0,12.0,56.0,0.0,6.0,19.0,3085.0,70.0,2636.0,53.0,13.0,2616.0,5664.0,17.0,5.0,1720.0,9.0,6.0,16.0,19.0,4503.0,4219.0,20.0,11.0,27.0,20.0,20.0,5783.0,18.0,7.0,3297.0,417.0,1561.0,8.0,13.0,1083.0,7.0,5.0,277.0,13.0,5.0,12.0,16.0,2.0,5.0,15.0,0.0,10.0,46.0,0.0,17.0,23.0,1269.0,15.0,8.0,15.0,1059.0,20.0,30.0,30.0,14.0,330.0,1196.0,17.0,3.0,23.0,12.0,13.0,4.0,3.0,11.0,6.0,9.0,7.0,5.0,66.0,11.0,7.0,7.0,6.0,10.0,6.0,4.0,1.0,0.0,5.0,8.0,92.0,0.0,37.0,14.0,11.0,13.0,55.0
2015-02-03,8.0,37780.0,2682.0,14.0,28331.0,20.0,10720.0,41383.0,5649.0,17.0,17117.0,36524.0,5979.0,29253.0,61815.0,26023.0,4.0,31822.0,30146.0,3399.0,25667.0,10.0,1874.0,32277.0,6082.0,9.0,10.0,2835.0,10.0,11.0,71.0,2747.0,37.0,26.0,39.0,8.0,8.0,36069.0,23.0,12246.0,16356.0,3290.0,3101.0,7.0,8.0,2606.0,2314.0,50474.0,43.0,9.0,22.0,51820.0,34876.0,11.0,1073.0,2.0,12.0,19.0,591.0,14061.0,2276.0,5.0,11.0,30871.0,8.0,1855.0,2640.0,11595.0,1405.0,6.0,6.0,3256.0,6.0,3960.0,4461.0,19.0,3963.0,6113.0,4629.0,11.0,2.0,6761.0,1889.0,8.0,10.0,5079.0,518.0,7.0,8.0,38.0,31.0,6.0,8.0,26.0,7.0,26.0,5.0,6.0,17.0,3072.0,40.0,2629.0,27.0,4.0,2612.0,5386.0,8.0,19.0,1677.0,35.0,1.0,5.0,13.0,4725.0,4186.0,3.0,0.0,9.0,8.0,9.0,5415.0,3.0,0.0,3245.0,436.0,1520.0,1.0,3.0,1112.0,17.0,4.0,96.0,0.0,2.0,1.0,5.0,1.0,6.0,12.0,1.0,3.0,3.0,2.0,13.0,3.0,1270.0,0.0,6.0,0.0,1018.0,20.0,28.0,42.0,1.0,537.0,1082.0,4.0,2.0,9.0,8.0,4.0,0.0,5.0,11.0,2.0,4.0,0.0,1.0,47.0,1.0,2.0,9.0,1.0,7.0,2.0,12.0,3.0,1.0,5.0,6.0,8.0,10.0,10.0,4.0,30.0,13.0,22.0
2015-02-10,8.0,32122.0,2467.0,13.0,23802.0,12.0,10439.0,35421.0,5264.0,14.0,18806.0,36681.0,5791.0,29556.0,60222.0,23456.0,8.0,27392.0,27667.0,3396.0,24072.0,20.0,1944.0,33099.0,5984.0,11.0,5.0,2827.0,9.0,14.0,98.0,2685.0,38.0,19.0,66.0,9.0,9.0,28207.0,14.0,12289.0,17930.0,3196.0,3015.0,18.0,9.0,2717.0,2361.0,50163.0,45.0,25.0,20.0,49997.0,33048.0,26.0,1004.0,9.0,3.0,10.0,639.0,13874.0,2185.0,13.0,9.0,29767.0,16.0,1719.0,2518.0,11354.0,1396.0,7.0,15.0,3234.0,6.0,3663.0,4239.0,41.0,3661.0,6243.0,4468.0,7.0,6.0,6373.0,1753.0,12.0,8.0,4954.0,570.0,5.0,9.0,44.0,15.0,4.0,6.0,34.0,6.0,32.0,0.0,5.0,15.0,2932.0,54.0,2515.0,50.0,3.0,2544.0,5304.0,6.0,5.0,1593.0,11.0,5.0,4.0,11.0,4600.0,4019.0,14.0,5.0,7.0,18.0,13.0,5193.0,12.0,2.0,3026.0,407.0,1342.0,4.0,5.0,1089.0,13.0,2.0,175.0,6.0,2.0,8.0,9.0,5.0,4.0,25.0,0.0,6.0,21.0,17.0,13.0,16.0,1193.0,7.0,6.0,9.0,981.0,21.0,25.0,62.0,7.0,927.0,1081.0,9.0,0.0,7.0,10.0,10.0,5.0,9.0,7.0,4.0,7.0,7.0,1.0,58.0,6.0,3.0,4.0,5.0,10.0,2.0,9.0,1.0,1.0,5.0,8.0,11.0,0.0,23.0,5.0,8.0,14.0,42.0
2015-02-17,25.0,35749.0,2469.0,18.0,26839.0,31.0,10123.0,39316.0,5168.0,46.0,17534.0,34698.0,5581.0,30821.0,59572.0,23814.0,19.0,27386.0,28284.0,3382.0,25057.0,27.0,1881.0,31176.0,5865.0,24.0,10.0,2662.0,55.0,46.0,215.0,2613.0,77.0,15.0,78.0,14.0,27.0,30635.0,25.0,11304.0,16334.0,3016.0,2880.0,27.0,25.0,2417.0,2199.0,51863.0,95.0,71.0,33.0,54180.0,33951.0,51.0,913.0,12.0,27.0,6.0,1011.0,13228.0,1883.0,16.0,7.0,31329.0,80.0,1548.0,2528.0,10898.0,1305.0,57.0,26.0,3048.0,56.0,2870.0,4198.0,90.0,3358.0,6077.0,4212.0,7.0,10.0,6074.0,1606.0,11.0,22.0,4570.0,554.0,14.0,11.0,60.0,44.0,17.0,19.0,49.0,31.0,53.0,1.0,13.0,33.0,2779.0,67.0,2342.0,71.0,12.0,2243.0,4888.0,21.0,10.0,1538.0,27.0,14.0,5.0,32.0,4402.0,3941.0,49.0,4.0,25.0,43.0,31.0,4677.0,15.0,8.0,2844.0,412.0,1274.0,4.0,15.0,982.0,46.0,2.0,283.0,9.0,10.0,6.0,20.0,12.0,30.0,23.0,3.0,9.0,38.0,40.0,72.0,47.0,1133.0,6.0,4.0,18.0,857.0,81.0,45.0,67.0,22.0,710.0,942.0,16.0,1.0,13.0,13.0,36.0,6.0,11.0,16.0,7.0,8.0,7.0,1.0,91.0,11.0,3.0,6.0,7.0,20.0,3.0,32.0,2.0,1.0,5.0,17.0,19.0,0.0,23.0,8.0,32.0,65.0,33.0
2015-02-24,15.0,31546.0,2477.0,13.0,28490.0,23.0,10397.0,41159.0,5096.0,30.0,19326.0,36813.0,5376.0,29847.0,61494.0,24025.0,14.0,26607.0,31052.0,3336.0,25528.0,22.0,1777.0,31029.0,5832.0,11.0,14.0,2613.0,40.0,24.0,155.0,2569.0,46.0,25.0,82.0,10.0,14.0,27909.0,14.0,11445.0,20442.0,2947.0,2683.0,23.0,6.0,2317.0,2031.0,51700.0,69.0,67.0,35.0,52285.0,34644.0,35.0,928.0,19.0,29.0,35.0,928.0,13443.0,1740.0,18.0,2.0,32031.0,45.0,1645.0,2364.0,10971.0,1274.0,46.0,24.0,3067.0,43.0,2798.0,4040.0,46.0,3447.0,6054.0,4246.0,9.0,5.0,5963.0,1517.0,7.0,16.0,4604.0,489.0,12.0,5.0,85.0,72.0,19.0,24.0,32.0,15.0,52.0,1.0,8.0,25.0,2642.0,89.0,2359.0,59.0,11.0,2316.0,4865.0,18.0,11.0,1486.0,27.0,11.0,12.0,24.0,4276.0,3656.0,42.0,6.0,22.0,27.0,34.0,4457.0,14.0,8.0,2867.0,409.0,1262.0,3.0,7.0,1053.0,24.0,1.0,260.0,6.0,4.0,5.0,8.0,2.0,7.0,19.0,4.0,4.0,37.0,32.0,59.0,31.0,1105.0,15.0,9.0,19.0,906.0,51.0,32.0,49.0,7.0,525.0,1062.0,18.0,1.0,17.0,16.0,22.0,1.0,5.0,11.0,3.0,6.0,4.0,5.0,93.0,12.0,2.0,9.0,9.0,13.0,4.0,32.0,1.0,1.0,4.0,12.0,31.0,0.0,7.0,6.0,23.0,46.0,7.0
2015-03-03,15.0,36057.0,2302.0,20.0,28471.0,17.0,9877.0,42865.0,4971.0,16.0,19103.0,40342.0,5424.0,31671.0,62364.0,24821.0,6.0,31450.0,30523.0,3144.0,28268.0,19.0,1587.0,37013.0,6051.0,4.0,3.0,2391.0,3.0,15.0,69.0,2242.0,49.0,13.0,29.0,14.0,8.0,32328.0,24.0,10944.0,23683.0,2816.0,2601.0,16.0,13.0,2247.0,1818.0,52669.0,30.0,11.0,14.0,54444.0,37076.0,20.0,837.0,12.0,17.0,18.0,674.0,13091.0,1573.0,12.0,2.0,32942.0,7.0,1487.0,2184.0,10381.0,1160.0,10.0,11.0,2864.0,11.0,2866.0,3794.0,22.0,3155.0,5897.0,3937.0,8.0,7.0,5896.0,1353.0,13.0,9.0,4375.0,463.0,8.0,10.0,23.0,68.0,10.0,8.0,17.0,5.0,26.0,6.0,9.0,6.0,2494.0,50.0,2219.0,24.0,5.0,2149.0,4387.0,10.0,11.0,1388.0,23.0,2.0,3.0,9.0,3931.0,3491.0,8.0,2.0,10.0,11.0,7.0,3960.0,6.0,1.0,2625.0,366.0,1218.0,1.0,5.0,951.0,16.0,7.0,110.0,4.0,2.0,1.0,2.0,5.0,10.0,13.0,0.0,8.0,2.0,6.0,10.0,11.0,965.0,0.0,3.0,1.0,812.0,20.0,24.0,36.0,1.0,805.0,901.0,7.0,1.0,7.0,8.0,3.0,2.0,7.0,10.0,1.0,2.0,8.0,1.0,37.0,4.0,2.0,2.0,4.0,8.0,1.0,11.0,1.0,0.0,6.0,5.0,17.0,9.0,8.0,5.0,17.0,13.0,26.0
2015-03-10,9.0,31125.0,2231.0,4.0,26381.0,13.0,9789.0,35309.0,4446.0,24.0,17396.0,39420.0,4824.0,33998.0,60967.0,22571.0,9.0,26354.0,27834.0,2808.0,28446.0,30.0,1504.0,33479.0,5512.0,5.0,7.0,2180.0,12.0,20.0,112.0,1918.0,39.0,13.0,52.0,9.0,7.0,30161.0,10.0,10523.0,23006.0,2022.0,2278.0,15.0,16.0,1980.0,1478.0,49919.0,68.0,33.0,17.0,48903.0,33555.0,23.0,723.0,8.0,18.0,2.0,358.0,12488.0,1222.0,13.0,12.0,31324.0,14.0,1135.0,1840.0,9438.0,1062.0,15.0,13.0,2509.0,13.0,2384.0,3389.0,24.0,3045.0,5244.0,3533.0,5.0,3.0,5327.0,1139.0,4.0,5.0,4018.0,334.0,8.0,9.0,61.0,11.0,20.0,6.0,25.0,9.0,28.0,3.0,5.0,13.0,2333.0,49.0,2008.0,25.0,8.0,1760.0,4094.0,10.0,2.0,1348.0,12.0,3.0,5.0,16.0,3560.0,3288.0,13.0,1.0,11.0,29.0,9.0,3830.0,5.0,5.0,2394.0,284.0,1184.0,1.0,8.0,778.0,20.0,4.0,131.0,0.0,1.0,8.0,3.0,4.0,12.0,21.0,3.0,5.0,4.0,19.0,15.0,15.0,887.0,2.0,8.0,1.0,820.0,25.0,34.0,68.0,2.0,774.0,871.0,7.0,1.0,6.0,3.0,6.0,0.0,3.0,3.0,5.0,10.0,4.0,0.0,34.0,4.0,1.0,4.0,4.0,12.0,2.0,7.0,2.0,1.0,2.0,9.0,7.0,1.0,4.0,3.0,10.0,32.0,21.0
2015-03-17,4.0,35232.0,2107.0,8.0,28228.0,18.0,9736.0,40061.0,4168.0,23.0,19003.0,41998.0,4567.0,34684.0,57406.0,23211.0,14.0,28340.0,31717.0,2601.0,31530.0,27.0,1459.0,33538.0,5096.0,14.0,17.0,1856.0,5.0,21.0,145.0,1848.0,53.0,15.0,64.0,15.0,9.0,30688.0,12.0,10988.0,25296.0,1739.0,2071.0,13.0,13.0,1718.0,1373.0,51981.0,76.0,8.0,22.0,52265.0,36554.0,23.0,668.0,15.0,10.0,3.0,318.0,11890.0,1020.0,16.0,4.0,33944.0,7.0,1004.0,1652.0,8882.0,901.0,7.0,13.0,2167.0,3.0,2167.0,3139.0,46.0,2728.0,4646.0,3100.0,7.0,1.0,4968.0,917.0,15.0,11.0,3502.0,320.0,10.0,4.0,61.0,27.0,7.0,14.0,25.0,11.0,39.0,1.0,6.0,17.0,2144.0,65.0,1747.0,31.0,5.0,1520.0,3841.0,16.0,8.0,1144.0,19.0,9.0,3.0,20.0,2963.0,3139.0,12.0,6.0,15.0,4.0,8.0,3541.0,7.0,2.0,2282.0,255.0,1098.0,3.0,5.0,711.0,13.0,0.0,346.0,2.0,5.0,1.0,1.0,3.0,11.0,24.0,1.0,5.0,11.0,11.0,9.0,9.0,818.0,2.0,11.0,7.0,725.0,17.0,26.0,22.0,2.0,619.0,818.0,11.0,10.0,7.0,12.0,4.0,0.0,10.0,7.0,3.0,10.0,4.0,1.0,26.0,1.0,5.0,7.0,9.0,8.0,3.0,9.0,2.0,2.0,4.0,3.0,1.0,0.0,7.0,9.0,19.0,13.0,4.0
2015-03-24,15.0,31210.0,1981.0,5.0,26629.0,18.0,9537.0,39862.0,3936.0,24.0,17955.0,47328.0,4297.0,44006.0,59275.0,22487.0,5.0,27740.0,28886.0,2333.0,34921.0,20.0,1390.0,35310.0,5020.0,6.0,11.0,1885.0,4.0,31.0,128.0,1599.0,54.0,11.0,59.0,19.0,10.0,28077.0,12.0,10670.0,27966.0,1635.0,1932.0,18.0,15.0,1628.0,1141.0,50989.0,88.0,10.0,18.0,49628.0,35049.0,19.0,597.0,25.0,21.0,10.0,556.0,11144.0,864.0,13.0,2.0,34760.0,4.0,945.0,1389.0,8489.0,845.0,7.0,6.0,1965.0,4.0,1893.0,2574.0,37.0,2582.0,4215.0,2865.0,6.0,1.0,4598.0,750.0,13.0,17.0,3212.0,269.0,5.0,13.0,90.0,53.0,37.0,17.0,32.0,8.0,34.0,0.0,5.0,12.0,1904.0,70.0,1536.0,35.0,5.0,1346.0,3572.0,10.0,27.0,1029.0,75.0,3.0,4.0,14.0,2609.0,2808.0,6.0,2.0,9.0,21.0,6.0,3369.0,11.0,3.0,1957.0,212.0,977.0,2.0,4.0,581.0,22.0,0.0,255.0,6.0,0.0,4.0,1.0,8.0,10.0,26.0,5.0,4.0,8.0,5.0,11.0,3.0,734.0,2.0,15.0,3.0,688.0,14.0,32.0,19.0,2.0,471.0,735.0,16.0,0.0,12.0,7.0,4.0,0.0,6.0,10.0,5.0,7.0,7.0,2.0,21.0,7.0,7.0,7.0,7.0,17.0,4.0,8.0,0.0,4.0,1.0,7.0,33.0,0.0,14.0,5.0,8.0,13.0,32.0
2015-03-31,10.0,32119.0,2045.0,12.0,24341.0,18.0,10187.0,39449.0,4357.0,23.0,19498.0,63808.0,4525.0,51372.0,78466.0,21888.0,15.0,27804.0,24610.0,2291.0,41535.0,24.0,1344.0,28557.0,5018.0,11.0,17.0,1811.0,20.0,31.0,112.0,1552.0,85.0,6.0,61.0,15.0,8.0,30320.0,22.0,11122.0,42376.0,1716.0,1878.0,24.0,14.0,1569.0,1170.0,43985.0,74.0,33.0,33.0,54122.0,29225.0,22.0,565.0,19.0,23.0,85.0,900.0,11336.0,848.0,11.0,1.0,32797.0,29.0,938.0,1429.0,8530.0,882.0,28.0,12.0,1956.0,11.0,1855.0,2466.0,46.0,2634.0,4341.0,2591.0,3.0,9.0,4536.0,782.0,11.0,15.0,3252.0,272.0,8.0,12.0,42.0,38.0,7.0,19.0,44.0,13.0,32.0,5.0,8.0,24.0,1679.0,77.0,1518.0,29.0,8.0,1383.0,3487.0,12.0,30.0,985.0,27.0,5.0,7.0,22.0,2612.0,3028.0,16.0,8.0,14.0,21.0,12.0,3424.0,8.0,8.0,2068.0,214.0,1045.0,1.0,8.0,541.0,12.0,3.0,231.0,5.0,3.0,7.0,11.0,2.0,12.0,25.0,2.0,5.0,30.0,5.0,18.0,15.0,695.0,14.0,10.0,8.0,646.0,24.0,23.0,35.0,6.0,346.0,723.0,9.0,8.0,11.0,7.0,6.0,3.0,5.0,8.0,5.0,10.0,3.0,4.0,51.0,7.0,1.0,6.0,10.0,10.0,8.0,9.0,2.0,1.0,4.0,15.0,50.0,11.0,43.0,8.0,14.0,18.0,40.0
2015-04-07,12.0,33239.0,1928.0,10.0,29221.0,10.0,10022.0,39142.0,4289.0,15.0,18224.0,56383.0,4461.0,48234.0,60436.0,25533.0,2.0,30640.0,28437.0,2297.0,41215.0,8.0,1269.0,37462.0,4988.0,8.0,10.0,1746.0,2.0,14.0,51.0,1496.0,23.0,16.0,20.0,8.0,5.0,29231.0,14.0,11328.0,36501.0,1708.0,1832.0,15.0,10.0,1543.0,1145.0,51455.0,33.0,5.0,13.0,53877.0,34981.0,5.0,543.0,8.0,14.0,8.0,546.0,11310.0,786.0,2.0,5.0,32763.0,4.0,836.0,1304.0,8406.0,785.0,7.0,6.0,2010.0,5.0,1926.0,2312.0,8.0,2376.0,4145.0,2478.0,4.0,6.0,4471.0,690.0,9.0,5.0,3090.0,242.0,7.0,10.0,15.0,16.0,11.0,6.0,15.0,3.0,18.0,9.0,5.0,9.0,1614.0,36.0,1395.0,30.0,2.0,1322.0,3332.0,5.0,3.0,909.0,2.0,3.0,1.0,1.0,2494.0,2646.0,0.0,0.0,2.0,4.0,1.0,3169.0,2.0,3.0,1801.0,239.0,892.0,1.0,5.0,563.0,12.0,5.0,72.0,0.0,2.0,4.0,1.0,1.0,8.0,16.0,1.0,2.0,3.0,0.0,8.0,2.0,659.0,1.0,7.0,0.0,656.0,13.0,11.0,30.0,1.0,292.0,702.0,0.0,3.0,5.0,2.0,1.0,1.0,6.0,1.0,0.0,3.0,2.0,0.0,19.0,3.0,4.0,1.0,8.0,3.0,0.0,20.0,0.0,2.0,7.0,0.0,8.0,2.0,4.0,0.0,0.0,8.0,46.0
2015-04-14,10.0,35973.0,1952.0,8.0,30056.0,13.0,9507.0,42157.0,4123.0,15.0,20161.0,42018.0,4090.0,34640.0,64558.0,24930.0,6.0,30518.0,30238.0,2039.0,32498.0,19.0,1238.0,37570.0,4751.0,10.0,11.0,1533.0,7.0,23.0,66.0,1289.0,53.0,11.0,29.0,13.0,12.0,31631.0,12.0,10532.0,28014.0,1384.0,1782.0,13.0,7.0,1410.0,1012.0,54512.0,48.0,7.0,29.0,56771.0,37102.0,28.0,521.0,9.0,14.0,108.0,1584.0,10368.0,649.0,8.0,5.0,35351.0,8.0,775.0,1140.0,7714.0,788.0,5.0,7.0,1774.0,4.0,1569.0,2101.0,42.0,2317.0,3690.0,2348.0,7.0,0.0,3915.0,672.0,8.0,17.0,2943.0,238.0,4.0,3.0,44.0,226.0,6.0,5.0,22.0,3.0,28.0,0.0,6.0,8.0,1425.0,56.0,1370.0,32.0,3.0,1160.0,3310.0,11.0,140.0,891.0,200.0,3.0,2.0,14.0,2317.0,2695.0,1.0,2.0,12.0,7.0,3.0,3254.0,10.0,4.0,1885.0,175.0,866.0,3.0,2.0,485.0,15.0,0.0,181.0,7.0,1.0,9.0,1.0,2.0,7.0,19.0,1.0,7.0,11.0,3.0,7.0,8.0,657.0,1.0,10.0,1.0,621.0,6.0,26.0,48.0,1.0,206.0,667.0,10.0,5.0,8.0,6.0,4.0,5.0,8.0,9.0,2.0,5.0,6.0,2.0,18.0,4.0,4.0,2.0,3.0,4.0,2.0,6.0,1.0,1.0,6.0,4.0,14.0,21.0,14.0,4.0,105.0,7.0,129.0
2015-04-21,9.0,30061.0,1516.0,11.0,25440.0,11.0,7279.0,36596.0,3226.0,7.0,17167.0,40841.0,3279.0,36193.0,57974.0,22245.0,7.0,25014.0,28258.0,1532.0,28924.0,14.0,999.0,32181.0,3829.0,10.0,14.0,1301.0,5.0,15.0,55.0,1035.0,39.0,6.0,33.0,9.0,5.0,27268.0,19.0,8101.0,26325.0,1174.0,1374.0,7.0,12.0,1145.0,808.0,48933.0,51.0,5.0,16.0,46333.0,32857.0,23.0,370.0,12.0,16.0,40.0,909.0,7786.0,609.0,9.0,4.0,30115.0,3.0,606.0,943.0,5953.0,595.0,4.0,10.0,1400.0,1.0,1399.0,1775.0,37.0,1932.0,2981.0,1849.0,7.0,0.0,3177.0,542.0,3.0,15.0,2353.0,162.0,2.0,4.0,33.0,57.0,13.0,10.0,16.0,3.0,38.0,0.0,11.0,17.0,1176.0,61.0,1157.0,22.0,2.0,882.0,2831.0,6.0,20.0,704.0,533.0,2.0,2.0,20.0,1891.0,2353.0,4.0,1.0,7.0,8.0,1.0,2765.0,7.0,5.0,1544.0,161.0,718.0,3.0,4.0,387.0,12.0,0.0,217.0,2.0,4.0,1.0,0.0,2.0,6.0,14.0,2.0,2.0,6.0,3.0,2.0,1.0,532.0,0.0,8.0,1.0,490.0,11.0,23.0,28.0,2.0,145.0,562.0,5.0,10.0,6.0,6.0,2.0,1.0,2.0,7.0,4.0,4.0,9.0,1.0,18.0,6.0,5.0,4.0,0.0,8.0,7.0,3.0,2.0,0.0,4.0,8.0,20.0,16.0,2.0,5.0,297.0,8.0,67.0
2015-04-28,19.0,44208.0,246.0,12.0,29846.0,25.0,1279.0,44528.0,577.0,23.0,21632.0,54055.0,587.0,41878.0,78194.0,25020.0,15.0,35096.0,31232.0,318.0,35765.0,19.0,169.0,34134.0,645.0,9.0,12.0,280.0,20.0,24.0,130.0,207.0,47.0,0.0,53.0,15.0,15.0,36152.0,20.0,1438.0,31696.0,233.0,291.0,29.0,14.0,235.0,154.0,51161.0,61.0,24.0,17.0,60619.0,36380.0,19.0,112.0,17.0,19.0,41.0,980.0,1428.0,122.0,7.0,2.0,34652.0,15.0,133.0,167.0,1109.0,158.0,23.0,13.0,256.0,11.0,313.0,314.0,41.0,374.0,578.0,368.0,9.0,8.0,561.0,132.0,10.0,21.0,415.0,43.0,8.0,8.0,51.0,26.0,15.0,16.0,31.0,10.0,42.0,2.0,8.0,19.0,272.0,69.0,226.0,52.0,4.0,179.0,548.0,12.0,6.0,153.0,150.0,8.0,13.0,20.0,345.0,428.0,16.0,5.0,18.0,17.0,18.0,519.0,15.0,6.0,296.0,37.0,129.0,4.0,12.0,130.0,20.0,3.0,221.0,5.0,5.0,6.0,7.0,7.0,11.0,29.0,0.0,9.0,15.0,10.0,19.0,15.0,149.0,14.0,13.0,9.0,160.0,13.0,29.0,5.0,8.0,15.0,171.0,7.0,3.0,6.0,11.0,1.0,5.0,1.0,11.0,6.0,7.0,3.0,3.0,44.0,5.0,5.0,7.0,5.0,7.0,4.0,9.0,1.0,1.0,3.0,10.0,41.0,7.0,20.0,6.0,78.0,17.0,11.0
